server_id,timestamp,cpu_utilization,memory_usage,disk_io_rate,network_io_rate,temperature_celsius,fan_speed_rpm,error_count_last_hour,uptime_days,server_age_days,server_type,server_usage,ai_workload,datacenter_location,log_message,failed_in_48h
server_74,2023-01-01 00:00:00,76.54172914447012,53.23827193475597,22.903397922290036,4.485705553289301,64.78350150218581,2668.8863036249227,0.4071675514806437,398.5055948276193,617.2737755323652,Type_9,compute,Non-AI,OR,network timeout | failed to mount volume,0
server_87,2023-01-01 00:00:00,75.30091554013867,44.460411137427556,16.81907321280531,4.811693567348353,59.362612635346,3199.897095455808,0.0,39.7324339046256,302.8817122598609,Type_14,storage,Non-AI,NY,low disk space warning | GPU overheating,0
server_116,2023-01-01 00:00:00,86.71642651581203,50.64706567098308,9.784899393433303,6.870088000346886,71.19596111286822,3022.016321001873,0.0,546.5887836155852,126.80481184229149,Type_8,compute,Non-AI,NY,null pointer exception | critical system error | null pointer exception,0
server_99,2023-01-01 00:00:00,84.77151807854611,49.88537739095409,13.154507084093883,1.5557165654998737,62.25801991697636,2247.987114334728,1.037424336645345,147.43966310157816,713.9232320883435,Type_16,compute,Non-AI,NY,failed to mount volume | failed to mount volume | network timeout,0
server_103,2023-01-01 00:00:00,62.422966003276706,53.885452258688574,14.709381682933312,31.833766973379216,70.15070845437612,3205.1805049725094,2.115157229184337,12.41649226679019,349.68015308995933,Type_7,compute,Non-AI,CA,failed to mount volume | low disk space warning | memory leak detected,0
server_151,2023-01-01 00:00:00,91.2668823946832,62.63683337717173,3.493590086689581,8.957096206541971,64.8472912946557,3138.0582461394206,1.3117249102107649,177.32741488894646,546.3706816061466,Type_5,compute,Non-AI,IL,disk I/O error | disk I/O error | critical system error,0
server_130,2023-01-01 00:00:00,91.26531064469967,74.87140795754858,4.345239013545201,17.526145933560155,78.71239193510681,2726.7351667120092,4.3509022299823465,43.94926054216861,1208.3181801229312,Type_13,storage,AI,GA,memory leak detected | unexpected reboot,0
server_149,2023-01-01 00:00:00,49.250099677669326,46.60131694416635,5.768471663704658,11.119819272090982,58.0606345220736,3533.1728983726834,2.2270500480738527,228.21873287028635,895.780696477072,Type_15,storage,AI,OR,failed to mount volume | null pointer exception,0
server_52,2023-01-01 00:00:00,68.21541587017983,55.183612121754706,2.4867583395799553,15.451198806699917,50.601235562583724,3065.9380765346546,0.0,155.67978958742287,739.7041772372825,Type_3,storage,Non-AI,NY,unexpected reboot | GPU overheating,0
server_1,2023-01-01 00:00:00,29.36421393682379,61.984915507506095,20.704329730651217,15.371765733751749,67.86127324355651,2309.0904783777455,1.3940043187545426,405.7819947001586,127.20641443967476,Type_19,compute,Non-AI,GA,network timeout | memory leak detected,0
server_87,2023-01-01 00:00:00,28.41557422020445,63.246805874583124,11.27104301699945,20.946352972126803,80.75300450495658,3044.36670621257,0.0,85.09538619049941,50.82248331567291,Type_12,compute,AI,OR,network timeout | null pointer exception | low disk space warning,0
server_157,2023-01-01 00:00:00,40.20620182392325,76.23175506873031,5.142411671565605,41.45018691366083,76.7589194141799,4049.775716601578,2.7879673488841488,226.2776921837136,1512.4335695665613,Type_11,compute,AI,GA,kernel panic occurred | low disk space warning | unexpected reboot,0
server_37,2023-01-01 00:00:00,37.21823080444886,68.69418289252769,4.819308643746289,7.828842792857552,70.71071473225572,2940.464040870649,2.069639966248254,569.6420241780821,425.6112615961295,Type_14,compute,AI,TX,disk I/O error,0
server_129,2023-01-01 00:00:00,47.688097718322894,65.50596082258669,11.939260786487385,36.340626591887684,70.28301272190373,2336.3352640369135,0.09907696003276782,15.850586773211734,745.684008841875,Type_8,storage,Non-AI,IL,disk I/O error | null pointer exception | critical system error,0
server_191,2023-01-01 00:00:00,63.5196853587334,55.81101193441115,11.31895825535416,59.87051314101736,55.54520614585745,3196.979899859775,0.0,98.8126559254479,65.71962958033818,Type_20,compute,Non-AI,TX,low disk space warning,0
server_187,2023-01-01 00:00:00,84.87706590773712,50.687539985861825,6.83887387082207,6.5909723030398295,41.70820626022385,2737.1477650066254,1.8072230012764836,948.7815526629821,229.39211686379366,Type_2,storage,Non-AI,AZ,kernel panic occurred | null pointer exception,0
server_20,2023-01-01 00:00:00,78.84538340316622,40.77795663801987,16.02862280745033,12.44263494854284,80.45685247318458,2462.058062778321,1.5995158251155785,65.32113671885848,740.0047775425681,Type_1,compute,Non-AI,AZ,kernel panic occurred | network timeout,0
server_160,2023-01-01 00:00:00,76.78122732262796,33.01104233499472,2.4213179019303177,4.723999416590309,79.1634764483662,3390.137235870251,0.08240752007418047,8.1107036523473,1059.6263316244085,Type_15,compute,Non-AI,TX,GPU overheating | kernel panic occurred | critical system error,0
server_57,2023-01-01 00:00:00,27.493948515034056,50.33955498239783,3.7028442754809046,58.60922981614999,63.17707577549799,3381.470479720483,1.7942243036823013,98.48908419624513,129.96407737812157,Type_19,storage,Non-AI,TX,unexpected reboot,0
server_21,2023-01-01 00:00:00,48.447756510284464,56.46986113677015,1.0500663368211023,4.159659439682234,70.8983020734548,2875.5738348827895,2.065368983159696,63.87521807276881,1219.599810585825,Type_11,compute,AI,AZ,null pointer exception | GPU overheating,0
server_88,2023-01-01 00:00:00,68.99641755293568,64.6398132331638,6.541000677576345,18.23145458595502,71.37727457866367,3128.594833231269,2.3811492523429196,290.9017400707924,842.4309877556718,Type_19,compute,Non-AI,AZ,kernel panic occurred,0
server_48,2023-01-01 00:00:00,36.96235567942684,29.82759923341267,12.52641344198878,36.19343149139941,87.25833868053927,2321.57769496781,1.0091643222642652,259.46643981946994,783.9281179380774,Type_20,compute,AI,CA,critical system error,0
server_58,2023-01-01 00:00:00,37.610079584282474,53.760638428588685,5.019179821199507,0.9069843443945085,57.35833671983349,2011.9759664905453,0.008657435157555349,451.5360861538409,1215.8720658270438,Type_20,compute,Non-AI,NY,kernel panic occurred | null pointer exception | unexpected reboot,0
server_169,2023-01-01 00:00:00,64.78895394760144,55.599193315664124,6.033485222473761,43.36343888296284,66.44105149380216,1838.8021980602057,1.518523756128559,88.41708466998273,23.684710699587622,Type_2,storage,AI,CA,null pointer exception | disk I/O error,0
server_187,2023-01-01 00:00:00,59.23456773799376,57.14011937095216,3.636398237879324,8.254678329816569,78.10900720887977,3183.6144486842977,1.787203258302887,83.54313017736285,1095.0349198589686,Type_14,storage,Non-AI,WA,GPU overheating,0
server_14,2023-01-01 00:00:00,51.02573002398919,59.17217944445661,5.83296774050916,21.483091453175714,54.63524210962552,2952.0141386514447,1.7182760140799964,97.5192997196784,522.9989011154806,Type_19,storage,AI,VA,unexpected reboot | kernel panic occurred,0
server_189,2023-01-01 00:00:00,72.673706977584,34.941611845280036,2.590891170919206,2.0581286586868184,85.91194363997491,1852.2469024668726,4.171625251273487,680.4225456284591,360.44903377965187,Type_9,compute,Non-AI,GA,critical system error | low disk space warning | unexpected reboot,0
server_189,2023-01-01 00:00:00,80.66214168226853,59.35806036230621,8.241483355291113,12.570694877047307,79.40978081413513,3238.2692311512806,1.689356562070655,338.0851449647548,703.5628209524364,Type_8,compute,Non-AI,OR,GPU overheating | low disk space warning,0
server_174,2023-01-01 00:00:00,97.1510609161325,50.4896910044333,0.0,8.841867451712638,68.77277496419887,3208.3033198183707,0.0,12.669243698621484,286.2718597154391,Type_6,compute,AI,OR,unexpected reboot,0
server_189,2023-01-01 00:00:00,43.98205386652303,74.21282460686518,0.8037158954149536,27.80596954394424,55.34874685513615,3443.128369019694,2.552649369955085,6.766206505386587,842.9299620771839,Type_19,storage,AI,TX,network timeout | failed to mount volume,0
server_50,2023-01-01 00:00:00,75.17664080380766,79.8973825805278,31.694329886055893,37.07738607964633,61.3072903717399,2931.226178850917,0.0,49.65748634142659,303.2223352890561,Type_3,compute,Non-AI,TX,disk I/O error | GPU overheating | memory leak detected,0
server_107,2023-01-01 00:00:00,61.85915969739337,50.58525851858678,1.3642831370475204,72.53749917296712,64.16383351210575,3350.394188137322,1.8337023926828255,162.94810982441686,1122.2359307048628,Type_18,compute,Non-AI,TX,null pointer exception,0
server_54,2023-01-01 00:00:00,70.38848134546492,47.035647996978305,22.565729198870674,29.336776604711382,65.17446336135082,2730.3362375239367,0.8193416564142364,170.60397662052083,1394.371211437635,Type_8,storage,Non-AI,TX,disk I/O error,0
server_63,2023-01-01 00:00:00,34.02672969414216,99.98828018404481,30.291980883781978,18.78686692214874,69.00480572696257,3971.169706500348,0.0,486.8141322513385,1237.5192506073238,Type_8,storage,Non-AI,TX,failed to mount volume,0
server_130,2023-01-01 00:00:00,28.79341395896436,43.212034934727654,11.104167567263378,35.16429820733995,68.30813977338413,3171.205575989952,0.8260248779876834,1313.2412738516823,690.9145442950093,Type_1,compute,Non-AI,CA,unexpected reboot | unexpected reboot | low disk space warning,0
server_50,2023-01-01 00:00:00,57.50017788060634,73.79389790416342,34.32045460105861,35.46938643706013,67.83845272952976,3252.9370944874922,1.42736305644633,80.2331678142112,777.818793977153,Type_2,storage,Non-AI,CA,kernel panic occurred,0
server_134,2023-01-01 00:00:00,41.384107890936384,80.49831843973716,12.637603814360238,45.88411533538556,78.7548956023477,3615.5112420158584,1.8258680640143754,63.36830682600824,592.5164034155487,Type_13,compute,AI,NY,network timeout | failed to mount volume,0
server_20,2023-01-01 00:00:00,76.45325040525626,46.61754981229252,3.2084989991286186,42.797276460172256,72.11290175000963,2520.961002849206,1.8473956529588462,126.43066254993191,1467.4440952044797,Type_17,compute,AI,NC,failed to mount volume,0
server_72,2023-01-01 00:00:00,24.438834875129555,34.27207868466377,9.911559610118548,17.67111795419973,71.31727075299645,2934.600200369692,3.263282979227422,547.4425376651521,929.3420281575147,Type_17,storage,AI,WA,GPU overheating | critical system error | kernel panic occurred,0
server_166,2023-01-01 00:00:00,35.58869529010167,58.93195052074351,12.846692024813514,26.586790280548524,66.07137403562636,2664.749818797244,3.0061669745859527,144.65937397134508,523.3583441038483,Type_2,storage,Non-AI,CA,disk I/O error,0
server_17,2023-01-01 00:00:00,44.331529178805454,62.760226011877236,8.068147741780852,0.0,74.42157779513744,2864.72283254688,0.0,24.50201628087313,572.1695452107094,Type_8,compute,AI,GA,kernel panic occurred | failed to mount volume,0
server_131,2023-01-01 00:00:00,32.367812921855105,69.42139260696618,3.2880428487870033,1.250812105185719,54.28701565381422,3969.807183770393,3.3069478175257805,199.08411669441037,1308.876928013657,Type_16,compute,Non-AI,NC,kernel panic occurred | disk I/O error,0
server_88,2023-01-01 00:00:00,97.66865619216512,61.46720153291111,4.228453428663811,16.017844057752104,82.97052615025181,2249.3752049527748,0.0,79.96787989882863,1282.0877839991601,Type_3,compute,Non-AI,TX,memory leak detected | kernel panic occurred,0
server_59,2023-01-01 00:00:00,54.90695259461283,76.84789852917035,27.63028408023416,8.376552877034246,76.60883261234164,2427.424857691067,0.0,268.268514418264,1259.6375992588482,Type_18,compute,Non-AI,AZ,critical system error,0
server_13,2023-01-01 00:00:00,60.620323669000626,31.953804017862428,18.10162250571879,8.20896283777456,68.05625201066285,2552.788862774104,1.6497139161809309,276.2765344896434,530.2175910566575,Type_17,compute,Non-AI,CA,critical system error,0
server_8,2023-01-01 00:00:00,69.4050585679892,71.0746040923497,18.640886801134716,12.302484484588007,69.28686464722986,3070.019519872781,1.5129166491020853,421.48441725647945,995.8999674761336,Type_2,compute,Non-AI,NC,memory leak detected | GPU overheating | GPU overheating,0
server_89,2023-01-01 00:00:00,76.21368276378765,49.745848977129135,4.609522823025559,33.662028864131514,68.10715700696439,2772.457217046776,0.0,1283.6595593846746,1032.919061801856,Type_1,compute,AI,OR,memory leak detected,0
server_52,2023-01-01 00:00:00,62.905297525631454,90.46963398276326,3.839854841935262,24.575277331912925,73.84489364251108,3910.001014393361,1.5505997604805821,197.81829765984904,567.7574831969724,Type_4,compute,Non-AI,CA,failed to mount volume | GPU overheating | GPU overheating,0
server_129,2023-01-01 00:00:00,64.06795277762842,79.23594152789165,34.032833559503636,5.708004415054895,73.94881024554293,2739.423381446531,0.0,122.3679795881145,122.21636352276809,Type_17,compute,AI,NY,GPU overheating,0
server_83,2023-01-01 00:00:00,39.00405990096494,78.71349043802452,21.29997764053097,1.678525792087827,69.71869149067736,3847.0630010146656,1.4992987560830384,276.7297314133172,730.0291718561994,Type_14,compute,Non-AI,NY,network timeout | low disk space warning,0
server_91,2023-01-01 00:00:00,75.79347046920772,75.54601879779175,11.328026332234792,102.11840205737815,61.573891410606976,2794.5862681977924,2.602586141683382,51.92479457738907,1057.4208301050853,Type_12,storage,Non-AI,GA,GPU overheating | null pointer exception,0
server_110,2023-01-01 00:00:00,81.57406196326161,66.48959450985758,0.25953623250888125,17.722769051872778,80.5996212508662,2745.742421897664,0.0,7.032291718240283,1388.607105859606,Type_2,compute,AI,WA,memory leak detected | unexpected reboot | unexpected reboot,0
server_187,2023-01-01 00:00:00,56.33848300262505,62.62589918381124,2.689496707358188,18.457873717353927,54.9533928273631,3956.2671668989447,0.5839473990813233,39.93789555553747,488.8166833950012,Type_1,storage,Non-AI,AZ,GPU overheating | failed to mount volume | network timeout,0
server_198,2023-01-01 00:00:00,47.95813797192571,65.02301989576497,10.7344907227619,32.945532625799615,71.34489604277582,2994.0257395079,0.5236556875380725,190.18320503570644,1342.5645999049577,Type_13,compute,Non-AI,GA,disk I/O error | disk I/O error,0
server_171,2023-01-01 00:00:00,63.425923220840744,76.27456222000004,3.6198226562949793,11.286980493606855,61.26861195722553,2506.381524023821,0.0,4.058338439944022,277.9038752364976,Type_2,compute,Non-AI,TX,disk I/O error | GPU overheating,0
server_7,2023-01-01 00:00:00,56.271480264154214,60.61892342710259,20.830494480327232,13.131392239668635,84.0618485966807,3966.2922596492845,0.0,285.8687000629668,361.50446936050355,Type_17,compute,Non-AI,CA,disk I/O error | disk I/O error | GPU overheating,0
server_174,2023-01-01 00:00:00,34.24778108460191,61.20352926600931,4.4424034677058515,20.753335091432202,75.4443714467458,2636.887232511832,0.38206618521007896,118.2586831225747,1453.297644932577,Type_8,compute,Non-AI,NC,kernel panic occurred,0
server_34,2023-01-01 00:00:00,42.82442413225812,63.49846195954557,2.437814089981427,19.73135959642991,65.01469811296413,2897.987941290044,0.0,35.35671896031417,213.0644861896177,Type_4,compute,Non-AI,IL,memory leak detected,0
server_80,2023-01-01 00:00:00,100.33134145184312,53.936530985347254,0.0,13.683949866625893,51.57417176764244,3387.2679755538384,0.8320026628789867,698.9010717007692,940.205940137143,Type_10,compute,Non-AI,OR,null pointer exception | network timeout,0
server_163,2023-01-01 00:00:00,39.15082592358377,81.4072734883832,7.696017665895617,13.742164129514466,46.81411099238784,2535.73820705363,0.8243612216685092,153.34602033442076,866.5336858242566,Type_18,storage,Non-AI,WA,unexpected reboot,0
server_49,2023-01-01 00:00:00,45.55325344928037,62.591604890429835,7.29629564629659,60.29338659237761,55.81551891953617,2993.633929279366,1.393037092593814,416.36993237074785,155.84707655709383,Type_6,storage,Non-AI,VA,network timeout | GPU overheating | disk I/O error,0
server_103,2023-01-01 00:00:00,48.590920413185636,55.661468422097784,3.014028584127491,12.923206788649743,66.43792947967663,2676.2350895798786,2.452451153151914,129.81384553512345,1362.3741579691914,Type_14,compute,Non-AI,WA,unexpected reboot | failed to mount volume,0
server_131,2023-01-01 00:00:00,46.49924196205708,73.5614417833064,7.310232450243951,19.888622247166385,80.31190721016897,2584.726111135527,0.16507299435528522,144.3514281018436,666.3078088183734,Type_10,compute,Non-AI,CA,disk I/O error | memory leak detected | memory leak detected,0
server_1,2023-01-01 00:00:00,51.18225139993744,65.07191575651545,6.068033464945853,23.4931623447781,88.7519044360873,3030.3281771038182,0.0,42.260086043160385,1378.5854688752888,Type_20,compute,Non-AI,AZ,null pointer exception | critical system error | low disk space warning,0
server_133,2023-01-01 00:00:00,75.69266073056926,69.99425042552284,7.0528530091804935,12.540757940689257,61.557809816969105,2630.099171648581,0.0,391.1701988595464,14.29920775795759,Type_17,storage,AI,NY,critical system error | unexpected reboot,0
server_53,2023-01-01 00:00:00,89.73516141114936,66.420008790219,0.0,0.0,89.73474097501465,2384.789067393846,0.0,179.32256412359413,1085.1622974064392,Type_4,compute,Non-AI,TX,disk I/O error | kernel panic occurred,1
server_105,2023-01-01 00:00:00,70.01017788524192,58.05875644199501,4.363045103500645,78.73921422279851,65.63717159159742,3596.31270193282,0.3053177340857126,91.98198386165014,577.3163637992028,Type_16,storage,Non-AI,CA,memory leak detected | memory leak detected,0
server_3,2023-01-01 00:00:00,53.27286319599902,49.08904174109778,27.285143423437376,13.820108581370551,64.87176703362728,3162.7196722413432,1.374088637796354,58.80673104079504,1026.9378748929842,Type_8,compute,Non-AI,CA,critical system error | failed to mount volume,0
server_53,2023-01-01 00:00:00,89.6026856992226,88.35362080561686,16.16976599949659,19.96313461760686,65.12850726695311,3093.1408999265236,0.7056199900955826,514.7884375829785,402.68736138275784,Type_16,compute,Non-AI,NC,null pointer exception | null pointer exception | memory leak detected,0
server_190,2023-01-01 00:00:00,22.07395029751479,90.42482331339467,11.206497294828516,43.21111700495566,67.28298957922675,2709.2283607529694,3.58369882358643,6.015855613705765,728.7212844997863,Type_12,compute,Non-AI,AZ,kernel panic occurred | kernel panic occurred,0
server_145,2023-01-01 00:00:00,63.809083035454535,41.41609381151938,21.331947967212482,35.866546858722,60.65535013850065,4454.124780340546,2.394507400917994,409.1101068254743,587.2847157917793,Type_8,storage,Non-AI,OR,low disk space warning | low disk space warning,0
server_43,2023-01-01 00:00:00,33.65569292254131,47.47407115909574,8.328904297599301,16.09721186543344,61.252979009403695,2328.9652607862668,0.39207380417141785,59.498959255236585,1110.6911787315212,Type_3,compute,Non-AI,NC,failed to mount volume | null pointer exception,0
server_161,2023-01-01 00:00:00,61.504574886937945,62.1141191002251,0.0,24.627332892119917,84.06407873450206,3135.848183382637,0.8682464724496401,303.23544416102044,219.94205565307797,Type_3,compute,Non-AI,VA,null pointer exception,0
server_189,2023-01-01 00:00:00,73.07813959894995,30.801280484340673,4.941003280533841,3.0003275246582937,52.22687285596571,3020.453727846434,2.1875021755450184,52.881072763771705,1340.9922240276064,Type_13,storage,Non-AI,AZ,memory leak detected | network timeout | null pointer exception,0
server_13,2023-01-01 00:00:00,23.14305472538144,55.761667969741616,23.959469457111574,10.691676984296516,54.063833778166114,2973.398966118147,1.4656295292948018,256.54200052404633,1356.4962621550728,Type_14,compute,AI,VA,failed to mount volume | unexpected reboot,0
server_94,2023-01-01 00:00:00,60.94079104925036,71.89230181701697,3.340508997133041,81.51584853103022,61.83188286603193,2565.316915192115,5.114578504079384,90.33443142603439,615.5846671569601,Type_3,compute,Non-AI,VA,unexpected reboot,0
server_47,2023-01-01 00:00:00,66.15183978392491,61.16589362260763,15.22294132621099,30.172360647368507,77.66776357944654,3796.487083557301,1.6369845448070262,337.2623705108035,574.7528517559867,Type_20,storage,AI,NC,GPU overheating | null pointer exception,0
server_14,2023-01-01 00:00:00,89.22506637738053,79.18281762845909,8.388358577506349,1.2908931396203025,65.3448362006988,3194.9869910833377,0.9585179737441174,170.2264936201879,1064.9019162456914,Type_9,compute,Non-AI,NY,low disk space warning | null pointer exception,0
server_199,2023-01-01 00:00:00,98.85783086037047,72.78736180615664,5.673719940778383,50.22817156744952,70.42758677758196,2608.043906510723,0.6214789428418843,60.02499481363389,1337.1155883195172,Type_14,compute,AI,NC,memory leak detected | failed to mount volume | kernel panic occurred,0
server_189,2023-01-01 00:00:00,21.88951726431138,86.15742810584365,18.70770847328414,17.706125444685497,74.88539970842885,2870.679358062008,1.0485443104458543,155.76102496314078,510.266094997782,Type_9,compute,Non-AI,OR,low disk space warning | kernel panic occurred | failed to mount volume,0
server_39,2023-01-01 00:00:00,90.09545347838703,83.52859092530014,14.077855186696274,44.45439689322087,72.50934521413193,2837.7237512880665,1.1953534225685576,188.3664818856592,789.9380698123769,Type_1,storage,Non-AI,CA,low disk space warning | disk I/O error | kernel panic occurred,0
server_81,2023-01-01 00:00:00,58.294590343197875,61.75760972000464,4.069273456348019,21.513012080361527,59.31961503030869,3415.5041440219297,2.5790731225961414,108.3792678848675,1334.3001960473161,Type_3,compute,Non-AI,NC,failed to mount volume | memory leak detected | failed to mount volume,0
server_110,2023-01-01 00:00:00,54.69254828482016,50.110836610636056,7.796962605262651,19.216471692178654,61.68283579150244,2410.5422526205166,0.7368593659450626,261.27682923395525,1241.578952327874,Type_3,compute,Non-AI,GA,memory leak detected | GPU overheating | network timeout,0
server_52,2023-01-01 00:00:00,74.40586571664444,41.06107854968938,17.68661005772967,3.681223591888827,69.65959863139626,2548.554372744547,0.0,49.22149865641232,384.441122003023,Type_15,storage,Non-AI,VA,failed to mount volume | GPU overheating,0
server_23,2023-01-01 00:00:00,34.62647930620475,64.89453219656785,21.055034049247265,37.736016580673024,83.32762947332262,2922.3250716917523,0.2347039033209497,100.93244780234615,216.1092274133699,Type_4,storage,Non-AI,OR,network timeout | network timeout | kernel panic occurred,0
server_153,2023-01-01 00:00:00,25.443861752406704,81.4476077651997,28.546971024748537,13.360125750936113,71.83642922950172,2655.5483631647567,1.2569102506836938,339.341535439858,930.7262912711448,Type_12,storage,Non-AI,NY,null pointer exception,0
server_187,2023-01-01 00:00:00,37.4205262019986,75.60868764166354,3.9422499346128714,5.509071313519311,82.17186104704643,3303.2435662868606,0.0,5.3012705547208165,1053.1942742416552,Type_3,compute,AI,VA,kernel panic occurred | kernel panic occurred | critical system error,0
server_123,2023-01-01 00:00:00,75.00585209463586,72.81855940652271,0.915655798288313,13.013493936815355,62.358747341920996,2975.158876453579,3.5723776547113992,35.346250437353056,649.6393777113811,Type_10,compute,Non-AI,OR,memory leak detected | GPU overheating | network timeout,0
server_40,2023-01-01 00:00:00,63.787391444245316,74.14332269635183,3.13483420805121,68.93955686300194,76.6569908122592,2613.2593772222035,1.4804537139035,461.3358568879456,1434.7199107747354,Type_2,compute,Non-AI,VA,critical system error,0
server_156,2023-01-01 00:00:00,48.141999143738055,51.86617366412075,0.4786784466103686,21.42087335818024,65.21306898947121,2441.000468997377,1.1518009823291067,384.49039552344095,861.0312266911383,Type_17,storage,AI,NC,null pointer exception | disk I/O error | disk I/O error,0
server_14,2023-01-01 00:00:00,94.44913228780504,72.71583611275801,13.122831081018456,42.81084191913649,83.51055373993111,3528.934237780355,2.230340197809347,28.2169170355265,327.86523912351527,Type_14,storage,Non-AI,AZ,memory leak detected | null pointer exception,0
server_44,2023-01-01 00:00:00,43.46252048162871,78.41800398882143,4.117060351752056,3.9183959797460135,65.568776881325,2547.773471409783,2.6776357107858133,94.2852707058726,875.4443198169146,Type_4,storage,Non-AI,TX,critical system error | critical system error | failed to mount volume,0
server_64,2023-01-01 00:00:00,81.00640611425895,45.72562026208652,1.9927378858917457,46.5089118362676,69.2266332791732,3021.4308690073967,0.7872725845368498,329.9022525571327,435.6262592282404,Type_4,compute,Non-AI,OR,critical system error | critical system error,0
server_88,2023-01-01 00:00:00,66.15093712261415,64.85258679732036,38.6976251601182,5.989311264273492,74.44943039821867,2944.0835886411255,0.0,481.31833710417516,115.84155210648824,Type_8,storage,Non-AI,GA,kernel panic occurred | disk I/O error,0
server_70,2023-01-01 00:00:00,51.85018375125467,67.08392739443175,0.09647821416144575,63.467226448363704,54.84681062524052,3813.761519410327,1.0964288588613416,562.9125401988456,735.8131500278356,Type_18,compute,AI,AZ,kernel panic occurred | null pointer exception,0
server_8,2023-01-01 00:00:00,59.30612764497582,74.51052588090128,25.01276152053858,14.409856031023047,51.384088833630216,2900.1073487631365,0.0,33.585683565019494,878.2199913968716,Type_5,storage,Non-AI,IL,unexpected reboot | network timeout,0
server_87,2023-01-01 00:00:00,36.20541938809768,69.23612091829219,4.305280971297585,9.218047771755355,52.38427750780778,2431.807890121737,0.9031756663721635,108.7671902754435,976.353679614227,Type_16,compute,AI,WA,low disk space warning,0
server_128,2023-01-01 00:00:00,71.10445126361243,75.3171049678124,0.0,29.559351999640008,72.92363964630853,2980.084304602552,1.1382226787966443,751.8806183929154,1493.3913520436718,Type_2,compute,Non-AI,NC,null pointer exception,0
server_135,2023-01-01 00:00:00,59.860912021201315,100.77372707144892,0.0,14.575404993009828,79.1247612574101,3955.0180957245657,0.0,216.82136412068257,1047.0044508121766,Type_14,compute,Non-AI,GA,disk I/O error,0
server_62,2023-01-01 00:00:00,56.10535745429606,65.12147966452426,7.335306722437501,19.486626353259314,74.51925458007176,4139.5609752983355,0.44182202053178277,119.76372409898416,312.6434945337624,Type_5,compute,AI,IL,kernel panic occurred | critical system error,0
server_138,2023-01-01 00:00:00,80.25483009752087,83.83710799826721,4.931933740113753,3.296529655339815,65.93631207082387,3537.459400632944,1.4534538274486428,233.2051542305444,488.2427563195251,Type_17,compute,AI,AZ,low disk space warning | network timeout | unexpected reboot,0
server_80,2023-01-01 00:00:00,68.07604546114509,40.57132064049203,8.576987372953537,1.980624670797972,85.99442392658975,3355.1020287604115,3.0968471910792985,144.56869491018222,1050.9952397947238,Type_10,compute,AI,TX,disk I/O error | GPU overheating | low disk space warning,0
